Measure:volume,Left-Lateral-Ventricle,Left-Inf-Lat-Vent,Left-Cerebellum-White-Matter,Left-Cerebellum-Cortex,Left-Thalamus,Left-Caudate,Left-Putamen,Left-Pallidum,3rd-Ventricle,4th-Ventricle,Brain-Stem,Left-Hippocampus,Left-Amygdala,CSF,Left-Accumbens-area,Left-VentralDC,Left-vessel,Left-choroid-plexus,Right-Lateral-Ventricle,Right-Inf-Lat-Vent,Right-Cerebellum-White-Matter,Right-Cerebellum-Cortex,Right-Thalamus,Right-Caudate,Right-Putamen,Right-Pallidum,Right-Hippocampus,Right-Amygdala,Right-Accumbens-area,Right-VentralDC,Right-vessel,Right-choroid-plexus,5th-Ventricle,WM-hypointensities,Left-WM-hypointensities,Right-WM-hypointensities,non-WM-hypointensities,Left-non-WM-hypointensities,Right-non-WM-hypointensities,Optic-Chiasm,CC_Posterior,CC_Mid_Posterior,CC_Central,CC_Mid_Anterior,CC_Anterior,BrainSegVol,BrainSegVolNotVent,lhCortexVol,rhCortexVol,CortexVol,lhCerebralWhiteMatterVol,rhCerebralWhiteMatterVol,CerebralWhiteMatterVol,SubCortGrayVol,TotalGrayVol,SupraTentorialVol,SupraTentorialVolNotVent,MaskVol,BrainSegVol-to-eTIV,MaskVol-to-eTIV,lhSurfaceHoles,rhSurfaceHoles,SurfaceHoles,EstimatedTotalIntraCranialVol,SegmentedTotalIntracranialVol
sub-NDARAE540FCG,3983.4,428.7,12394.4,48708.7,7597.6,4305.6,5817.5,1852.9,1069.9,2131.9,15969.4,3791.8,1550.2,261360.0,592.5,3690.3,0.0,0.0,3232.8,431.2,12231.6,46802.8,7563.0,4404.2,5817.3,1798.9,3926.7,1533.6,545.8,3805.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.3,354.1,624.1,324.7,921.0,1362435.0,1085057.0,263512.441371,263955.852483,527468.293854,195122.5,198058.5,393181.0,60578.0,686670.293854,1240077.0,962699.0,1417529.0,0.911481,0.94834,19.0,15.0,34.0,1494748.14145,1450063.4
sub-NDARAE839XXL,8250.9,457.6,14889.0,59092.0,8343.5,4679.1,6456.0,1774.7,820.0,2350.6,18564.3,4567.6,1908.7,310492.1,810.2,4063.8,0.0,0.0,11421.8,508.8,14233.2,59916.2,8270.0,4709.9,6397.7,1795.3,4368.9,1840.2,742.5,3938.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.6,414.7,605.8,450.0,1033.1,1599630.0,1261701.0,302135.723954,301243.770146,603379.4941,234990.5,234541.5,469532.0,67305.0,793343.4941,1449224.0,1111295.0,1757907.0,0.882796,0.970145,39.0,27.0,66.0,1812004.675676,1749554.9
sub-NDARAE854KGZ,5168.5,571.1,16736.7,55985.2,6853.7,4119.8,5100.1,1672.0,822.3,2652.9,20295.9,4030.4,1664.5,278688.3,655.0,4053.0,0.0,0.0,4733.5,625.1,16673.7,55133.8,6575.4,4229.0,4851.5,1609.2,4180.0,1774.1,649.1,3947.0,0.0,0.0,0.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,928.8,470.3,693.7,463.2,926.0,1321677.0,1028197.0,227381.379264,225455.696082,452837.075346,194469.5,193931.5,388401.0,58461.0,626879.075346,1174412.0,880932.0,1420523.0,0.91434,0.982721,7.0,9.0,16.0,1445499.078132,1399273.0
sub-NDARAE877NER,4888.5,531.7,12106.8,52262.1,7319.8,4654.1,5562.6,1814.9,635.6,1779.1,19472.4,4324.5,1841.4,237285.2,731.3,4136.8,0.0,0.0,4240.3,553.4,12054.8,51079.7,7128.2,4632.8,5449.0,1807.3,4538.8,1748.0,715.5,4290.0,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,979.5,502.0,735.1,669.9,875.0,1456647.0,1195647.0,284640.15938,281475.096972,566115.256352,230406.0,229550.0,459956.0,62410.0,734321.256352,1327536.0,1066536.0,1572459.0,0.916294,0.989145,5.0,7.0,12.0,1589715.402626,1542923.4
sub-NDARAF440XWG,5814.3,489.6,12076.6,45971.1,6913.1,3642.5,6270.3,1747.2,625.1,997.6,14493.9,3915.5,1403.3,215686.4,643.1,2989.6,0.0,0.0,4800.9,547.4,11545.0,46214.1,6508.1,3743.8,6033.9,1704.3,4130.4,1331.2,732.2,2980.9,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,817.4,443.9,646.5,401.4,971.5,1192074.0,962741.0,234366.118215,231804.241803,466170.360018,174404.0,180858.0,355262.0,56538.0,616296.360018,1075690.0,846357.0,1375985.0,0.845025,0.975394,96.0,119.0,215.0,1410696.862587,1316693.2
sub-NDARAF535XK6,4762.2,484.1,11097.3,49875.8,5672.8,3620.9,4957.6,1509.3,659.3,2141.9,16640.8,3378.1,1642.4,282018.4,560.2,3689.6,0.0,0.0,5562.9,723.1,11550.4,50277.7,5976.7,3859.7,4832.0,1549.0,3342.8,1648.5,527.2,3360.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,758.1,382.8,539.5,422.7,840.4,1253159.0,952247.0,216749.979394,220193.226951,436943.206345,173459.0,174377.0,347836.0,51709.0,591311.206345,1128516.0,827604.0,1329305.0,0.930924,0.98749,12.0,11.0,23.0,1346145.456652,1320956.4
sub-NDARAF628ND6,4340.1,519.6,11429.1,51798.6,7249.9,3823.0,5666.0,1644.5,912.0,1389.9,15611.8,3690.1,1536.6,270294.0,605.4,3587.7,0.0,0.0,4171.3,498.1,11179.4,52817.5,7287.0,4085.3,5592.6,1573.2,3857.8,1643.5,569.8,3351.2,0.0,0.0,0.0,543.1,0.0,0.0,0.0,0.0,0.0,0.0,729.5,348.2,674.5,677.5,787.6,1380862.0,1091983.0,269755.721112,277272.024089,547027.745201,189897.0,192700.0,382597.0,57988.0,712743.745201,1251576.0,962697.0,1478687.0,0.920097,0.98528,28.0,26.0,54.0,1500778.089389,1464664.2
sub-NDARAG115LZP,7512.8,413.2,11137.3,53966.8,7115.5,3864.0,6124.9,1787.5,695.7,2054.1,18007.9,4411.2,1850.0,270515.7,766.7,3534.5,0.0,0.0,6422.3,586.5,11039.9,52952.8,7188.9,4093.9,6188.8,1676.2,4421.1,1917.2,718.7,3549.7,0.0,0.0,0.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,984.5,539.2,529.9,454.7,896.4,1458488.0,1161416.0,275827.543151,277468.202764,553295.745915,211936.0,214299.0,426235.0,61279.0,724262.745915,1327335.0,1030263.0,1570318.0,0.917532,0.987884,12.0,10.0,22.0,1589577.625747,1535089.8
sub-NDARAG191AE8,4984.7,450.1,14331.0,69572.0,7851.1,4352.3,6689.7,2104.7,660.3,1665.3,21471.7,4398.0,1775.4,253227.8,892.6,4399.4,0.0,0.0,6333.9,443.1,14058.9,67253.4,7958.1,4512.8,6779.8,2045.9,4279.2,1817.7,792.2,4506.1,0.0,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,993.0,603.7,1004.3,913.1,1017.1,1590124.0,1312897.0,310923.759699,312940.00568,623863.765379,238441.5,238769.5,477211.0,67029.0,830274.765379,1423080.0,1145853.0,1702177.0,0.913878,0.978277,9.0,4.0,13.0,1739973.907303,1677209.2
sub-NDARAG340ERT,7871.2,513.7,14921.5,64151.1,9264.8,5162.3,7122.0,2167.3,1261.5,1754.7,20740.8,4787.7,2122.6,271205.5,809.5,4715.5,0.0,0.0,6753.5,495.8,14832.5,63054.6,9561.6,5428.7,7113.0,2135.0,5238.8,2109.1,731.1,4658.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.1,605.7,876.7,1027.0,1030.5,1646504.0,1349911.0,306320.056298,304607.792985,610927.849283,267327.0,267045.0,534372.0,75612.0,816677.849283,1487531.0,1190938.0,1767476.0,0.883721,0.94865,13.0,16.0,29.0,1863148.11715,1744277.5
sub-NDARAG429CGW,4345.4,557.1,15545.6,68448.7,8048.4,4988.8,6076.7,1958.5,650.1,1729.0,20119.0,4563.0,1727.9,256994.3,813.3,3945.3,0.0,0.0,4928.7,478.9,14570.5,66267.8,7884.2,5194.5,5745.1,1877.7,4540.4,1899.3,834.5,3782.7,0.0,0.0,0.0,86.6,0.0,0.0,0.0,0.0,0.0,0.0,840.3,504.7,637.6,639.4,891.1,1575337.0,1294881.0,333949.405822,331230.799227,665180.205049,218297.0,220022.0,438319.0,66298.0,869162.205049,1408457.0,1128001.0,1644160.0,0.934012,0.974817,17.0,21.0,38.0,1686633.953804,1627158.2
sub-NDARAG610XL4,4476.9,441.7,11895.6,48747.3,5786.4,4458.9,5855.5,1676.5,516.0,1844.4,15762.2,4012.1,1225.2,228787.2,558.9,3790.1,0.0,0.0,4256.4,526.9,12348.2,51070.1,7029.8,4357.7,6049.4,1690.3,4188.8,1273.3,509.4,3559.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,601.1,439.8,573.4,454.0,689.6,1175305.0,930854.0,220418.923506,222591.801391,443010.724897,162531.0,162008.0,324539.0,56711.0,600663.724897,1051074.0,806623.0,1359645.0,0.854986,0.989086,57.0,52.0,109.0,1374647.510011,1295534.1
sub-NDARAG644KE3,3938.6,709.2,16026.4,60008.7,7192.9,4428.0,6560.5,2072.0,704.4,1497.9,20835.8,4196.1,1675.2,273003.1,771.2,4232.3,0.0,0.0,4482.1,596.6,16017.8,61283.6,7363.0,4548.6,6560.2,2007.4,4216.1,1654.0,852.9,4073.4,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,644.5,361.9,607.1,639.3,610.9,1411140.0,1122797.0,265089.283656,263735.59531,528824.878966,196334.5,198013.5,394348.0,64386.0,718602.878966,1254904.0,966561.0,1495595.0,0.930422,0.986106,10.0,11.0,21.0,1516667.303313,1503949.2
sub-NDARAG788YV9,13328.0,843.2,14672.9,56910.5,7604.0,3716.9,6121.0,1959.9,586.0,1534.0,20329.8,3682.4,1775.4,263792.0,760.1,4030.1,0.0,0.0,11981.7,566.7,14442.0,57140.0,7723.2,3937.8,5982.0,1795.3,4391.5,1757.4,733.5,3911.8,0.0,0.0,0.0,130.1,0.0,0.0,0.0,0.0,0.0,0.0,1076.8,480.1,877.0,417.6,1019.5,1544597.0,1246140.0,287450.067016,287061.741496,574511.808512,243403.0,240977.0,484380.0,62518.0,754550.808512,1399249.0,1100792.0,1611856.0,0.910394,0.950037,18.0,13.0,31.0,1696625.226661,1624662.6
sub-NDARAG798WM7,4840.0,596.4,13161.4,59468.6,7433.3,3708.1,5754.6,1700.6,1175.0,3179.9,18716.9,4055.5,1735.5,274452.1,693.0,3767.3,0.0,0.0,5829.3,596.3,12598.6,60653.4,7255.3,3914.1,5765.3,1646.6,4050.7,1833.9,694.8,3692.5,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,661.4,407.5,542.7,570.2,684.1,1444943.0,1148647.0,274595.382021,274140.389466,548735.771487,205050.0,205990.0,411040.0,60267.0,731396.771487,1297725.0,1001429.0,1524667.0,0.91593,0.966466,8.0,5.0,13.0,1577569.525325,1529178.8
sub-NDARAH129BMC,5353.7,387.0,12643.3,55634.6,7964.5,3920.7,6005.1,1891.5,508.8,1045.7,17012.6,4428.5,1733.7,240410.0,683.6,3597.8,0.0,0.0,5122.0,409.3,12889.1,54701.1,7622.4,4131.1,5914.5,1730.3,4303.4,1736.8,774.6,3772.5,0.0,0.0,0.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,748.9,406.5,715.5,546.4,755.7,1497251.0,1234379.0,317901.520849,313111.719004,631013.239854,216057.5,216377.5,432435.0,62431.0,806432.239854,1359702.0,1096830.0,1612852.0,0.908738,0.9789,12.0,15.0,27.0,1647616.514142,1588793.8
sub-NDARAH304ED7,3158.1,480.1,13405.9,51448.4,7127.7,3963.2,5472.1,1559.0,474.2,1398.8,17805.0,3745.2,1494.1,234737.3,674.8,3296.4,0.0,0.0,2887.7,395.5,12929.4,50394.3,6781.0,4042.9,5207.6,1432.3,3763.0,1508.4,618.1,3411.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,850.7,390.1,787.3,710.8,658.0,1287309.0,1036224.0,251977.573404,253398.492844,505376.066248,180672.0,180718.0,361390.0,56010.0,666194.066248,1157032.0,905947.0,1334162.0,0.931168,0.965059,16.0,10.0,26.0,1382466.520866,1358432.5
sub-NDARAH373VWM,7150.4,717.2,18819.9,61883.9,8467.2,4939.2,7730.8,2209.2,778.3,2651.0,26371.5,4411.2,1718.5,388330.6,823.8,5008.8,0.0,0.0,6888.9,524.9,18363.6,63243.2,8265.3,5174.3,7419.3,2031.1,4507.3,1821.5,809.8,4879.8,0.0,0.0,0.0,49.5,0.0,0.0,0.0,0.0,0.0,0.0,1083.7,599.0,646.8,603.3,921.4,1619122.0,1209916.0,255685.093632,255929.595381,511614.689013,240776.0,240948.0,481724.0,72748.0,713400.689013,1454297.0,1045091.0,1717834.0,0.927574,0.984125,10.0,13.0,23.0,1745544.499802,1705505.0
sub-NDARAH503YG1,3682.2,537.7,14831.6,64183.1,8355.3,3838.1,5132.0,1794.2,1087.9,1843.0,20649.6,5065.3,1736.5,273486.6,706.2,4184.0,0.0,0.0,4933.1,479.7,14643.7,59957.9,8233.4,3837.8,4909.2,1699.6,5009.7,1787.7,730.3,4139.5,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,837.5,343.2,590.9,730.8,666.0,1490495.0,1198843.0,292672.557944,291502.932359,584175.490303,209535.5,210044.5,419580.0,63583.0,775460.490303,1334189.0,1042537.0,1588168.0,0.900246,0.95924,24.0,13.0,37.0,1655652.309665,1595985.2
sub-NDARAH793FBF,4939.5,576.5,14411.3,57813.6,6119.0,4222.2,6446.9,1974.1,644.3,1906.7,19187.5,4170.3,1528.7,265277.9,595.1,3769.7,0.0,0.0,5016.0,521.4,14639.2,58263.4,7381.7,4477.8,6529.2,1916.3,4073.5,1385.4,685.5,4181.0,0.0,0.0,0.0,47.5,0.0,0.0,0.0,0.0,0.0,0.0,1018.0,527.7,612.2,579.8,1002.4,1359672.0,1077259.0,243725.818171,245601.452891,489327.271062,198578.0,209664.0,408242.0,60606.0,667324.271062,1213673.0,931260.0,1559820.0,0.859196,0.985672,53.0,105.0,158.0,1582493.646449,1504821.0
sub-NDARAH948UF0,4740.6,506.4,11887.8,51341.4,7691.9,4460.5,6369.3,1894.2,984.8,2772.6,18225.4,5038.9,2087.3,256773.5,694.8,4331.4,0.0,0.0,4444.9,406.1,11879.7,50049.4,7455.2,4560.6,6227.6,1837.0,5009.3,2090.3,587.3,4438.0,0.0,0.0,0.0,57.3,0.0,0.0,0.0,0.0,0.0,0.0,635.6,346.3,662.3,432.9,1030.6,1406291.0,1128606.0,268716.627923,265960.67483,534677.302753,214266.5,212634.5,426901.0,66927.0,705702.302753,1279222.0,1001537.0,1536843.0,0.896284,0.979489,10.0,10.0,20.0,1569024.558955,1494151.1
sub-NDARAH976BND,4555.5,461.5,13938.1,65524.5,7247.5,4261.8,5916.5,1696.4,691.0,1767.3,19828.3,4633.9,1742.1,246337.8,748.7,4238.9,0.0,0.0,4903.3,501.8,13475.3,63184.8,6979.3,4318.8,5936.6,1650.8,4530.3,1700.1,774.3,4232.2,0.0,0.0,0.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,317.0,412.7,406.5,471.9,354.1,1400534.0,1134968.0,276975.765983,275695.540864,552671.306846,190395.5,190128.5,380524.0,62584.0,746938.306846,1242329.0,976763.0,1559473.0,0.902257,1.004649,16.0,19.0,35.0,1552255.798052,1490028.0
sub-NDARAJ182PTB,5178.2,573.6,12954.7,53455.2,7599.9,3620.8,5075.2,1614.5,592.6,1557.9,17816.7,4056.3,1661.7,286994.4,587.8,3759.4,0.0,0.0,4231.8,733.4,13406.9,54076.2,7107.0,3958.0,4901.5,1510.4,4360.0,1843.7,563.2,3780.6,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,889.7,415.3,886.3,721.8,688.2,1441003.0,1137409.0,271109.160812,275557.998836,546667.159649,205755.5,208210.5,413966.0,58432.0,715811.159649,1305055.0,1001461.0,1531492.0,0.920217,0.978003,10.0,7.0,17.0,1565937.434979,1524975.5
sub-NDARAJ366ZFA,4480.7,405.1,11412.8,57575.0,6673.7,4557.7,6465.6,1875.1,756.6,2897.8,15822.7,4077.2,1631.2,279256.7,706.9,3696.7,0.0,0.0,3940.8,320.8,10991.7,58238.3,6147.3,4079.4,6418.8,1825.1,4118.7,1654.0,750.5,3634.7,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,635.0,411.9,461.4,409.2,782.3,1303702.0,1008364.0,239838.856657,240719.978875,480558.835532,171261.0,175388.0,346649.0,59867.0,658791.835532,1163399.0,868061.0,1369683.0,0.921544,0.968183,12.0,13.0,25.0,1414693.913744,1358213.0
sub-NDARAJ401AX3,2607.6,411.4,12251.9,44307.2,6488.3,3876.0,5001.0,1445.4,674.5,2144.2,14914.1,3445.6,1366.5,232485.0,551.9,3369.2,0.0,0.0,2646.9,410.5,12375.3,43699.9,6415.1,3587.6,5162.7,1358.6,3459.3,1332.5,601.3,3268.2,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,759.3,395.0,601.5,418.8,743.3,1203206.0,957177.0,229287.449683,229216.408243,458503.857926,175562.0,175674.0,351236.0,52513.0,601742.857926,1088843.0,842814.0,1318225.0,0.909817,0.99679,11.0,10.0,21.0,1322469.858346,1268977.4
sub-NDARAJ674WJT,11486.9,547.1,15791.8,63961.4,7702.6,4479.1,5894.9,2144.9,1419.7,3274.2,22012.0,4188.8,1756.1,306377.8,728.8,4427.9,0.0,0.0,8811.4,634.2,15376.5,62074.1,7700.4,4600.7,5717.8,2053.1,4413.9,1992.4,742.6,4597.7,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,778.7,465.2,732.9,746.5,742.7,1512476.0,1183561.0,265967.114156,269004.474906,534971.589062,220046.0,222093.0,442139.0,65481.0,729023.589062,1353877.0,1024962.0,1682044.0,0.90411,1.005472,14.0,8.0,22.0,1672889.376753,1601804.5
sub-NDARAJ689BVN,4817.3,747.5,14639.1,54779.8,7649.8,4399.6,5871.4,1788.8,747.3,2266.4,18586.8,3783.8,1645.9,292615.1,639.3,3815.9,0.0,0.0,4644.3,512.3,14507.9,55167.6,7247.2,4450.5,5725.1,1741.3,4126.7,1895.6,602.4,3743.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.5,361.2,561.3,795.0,807.1,1470746.0,1160134.0,280295.072474,280895.545374,561190.617848,212798.0,209741.0,422539.0,61472.0,736520.617848,1328471.0,1017859.0,1591230.0,0.904049,0.978109,22.0,21.0,43.0,1626843.258856,1563005.5
sub-NDARAJ977PRJ,5380.4,593.6,11576.9,53697.2,7260.9,4389.1,5448.2,1877.7,838.0,2047.8,17817.2,3912.3,1474.9,243714.7,690.1,4112.6,0.0,0.0,4711.7,776.8,11275.8,52261.4,7171.5,4192.5,5670.3,1842.0,4065.3,1574.0,631.7,3926.1,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,941.5,522.0,642.8,611.1,758.1,1373846.0,1110426.0,270758.583414,272716.597647,543475.181061,195917.0,200629.0,396546.0,59751.0,711136.181061,1243876.0,980456.0,1500036.0,0.900636,0.983361,20.0,24.0,44.0,1525417.000156,1458884.2
sub-NDARAK019ZR6,2869.4,837.7,12027.8,55744.8,7148.8,4557.0,6340.9,2049.3,659.9,1416.4,17698.5,4019.8,1737.1,263285.5,729.4,3872.9,0.0,0.0,2876.2,655.7,11397.9,53651.9,7160.1,4496.3,6292.1,1949.6,4001.6,1758.8,801.5,3966.7,0.0,0.0,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,751.7,361.8,556.6,377.3,731.5,1386634.0,1110243.0,268429.212717,267968.305466,536397.518184,196352.0,202759.0,399111.0,62335.0,710174.518184,1252376.0,975985.0,1499860.0,0.889529,0.962164,51.0,39.0,90.0,1558840.847042,1493874.2
sub-NDARAK078LMR,9754.4,804.2,13494.9,54420.9,7832.6,3666.6,5210.9,1603.7,865.3,2274.1,20557.3,4053.4,1787.0,322818.1,740.5,3991.6,0.0,0.0,6101.1,1063.8,13342.4,55796.4,7564.3,3824.7,5002.2,1434.6,4182.1,2000.3,690.5,3980.9,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,990.6,427.0,662.3,351.8,919.5,1425449.0,1078130.0,246958.755566,246006.416224,492965.171789,201123.0,199809.0,400932.0,59730.0,666517.171789,1286258.0,938939.0,1505957.0,0.932597,0.98527,11.0,16.0,27.0,1528471.926891,1508523.0
sub-NDARAK187ZLP,4774.6,392.4,13205.0,52287.8,8031.2,4239.0,6139.4,1622.0,713.5,2136.6,16463.1,4116.2,1432.9,271512.1,633.1,3914.6,0.0,0.0,3721.8,549.2,12756.4,49953.7,7450.2,4376.5,5906.3,1775.3,3902.0,1408.8,694.8,3895.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.2,331.4,567.2,397.3,935.6,1260529.0,971600.0,242179.679435,243103.952779,485283.632214,159056.0,165091.0,324147.0,61054.0,650802.632214,1130902.0,841973.0,1424988.0,0.860404,0.97266,56.0,71.0,127.0,1465042.801486,1395122.5
sub-NDARAK738BGC,4895.1,466.5,13659.5,48820.6,6905.3,4034.3,5317.7,1673.8,553.5,1946.6,17744.2,3637.3,1610.6,228442.8,516.1,3597.8,0.0,0.0,4853.5,391.0,13418.1,48651.8,6733.5,3934.3,5380.4,1617.5,3656.2,1747.8,538.0,3524.2,0.0,0.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,940.7,490.5,640.1,449.4,1078.7,1201438.0,952830.0,211385.213517,214501.80673,425887.020247,180589.0,180769.0,361358.0,56226.0,582604.020247,1074739.0,826131.0,1277997.0,0.924126,0.983014,9.0,13.0,22.0,1300079.783843,1264240.4
sub-NDARAK770XEW,4336.5,794.8,14518.2,52692.2,7693.7,4404.8,6299.1,1924.8,720.3,2386.5,18844.3,4162.2,1819.6,324428.2,681.9,4323.5,0.0,0.0,4438.3,550.5,14886.8,54001.0,7721.1,4330.6,6330.9,1851.5,4434.8,1795.1,679.5,4228.7,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,977.0,383.2,892.0,577.1,1186.9,1494138.0,1150682.0,253489.503827,250933.434979,504422.938807,231419.5,229557.5,460977.0,64904.0,680322.938807,1355140.0,1011684.0,1580478.0,0.937986,0.992188,7.0,8.0,15.0,1592922.239764,1569002.9
sub-NDARAK772VFJ,6735.7,643.9,17878.8,63498.6,6912.2,4335.6,5410.2,1785.5,802.2,2168.2,22594.0,4413.2,1799.1,341316.0,601.9,4241.5,0.0,0.0,13964.0,496.0,17715.3,64677.7,7501.9,4517.4,5744.2,1702.3,3913.8,1926.2,621.0,4305.7,0.0,0.0,0.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,1155.4,552.3,643.5,873.4,94.8,1781112.0,1437517.0,341594.520894,347159.151444,688753.672338,260728.0,261103.0,521831.0,61900.0,882507.672338,1615050.0,1271455.0,1833524.0,0.951119,0.979107,7.0,12.0,19.0,1872649.155853,1792871.5
sub-NDARAL606CW5,3726.3,350.3,12308.2,52637.0,6421.6,3952.3,5375.4,1713.6,469.3,2095.0,16797.1,3691.8,1365.1,247754.0,566.2,3298.2,0.0,0.0,3397.5,550.1,12241.7,51745.0,5907.7,4119.1,5297.0,1667.0,3771.6,1537.0,593.5,3606.5,0.0,0.0,0.0,256.8,0.0,0.0,0.0,0.0,0.0,0.0,781.5,348.8,736.6,726.8,756.4,1221957.0,956006.0,222723.155913,221298.361795,444021.517708,172348.0,172499.0,344847.0,54574.0,605697.517708,1091425.0,825474.0,1323117.0,0.938996,1.016731,38.0,29.0,67.0,1301344.384009,1297044.8
sub-NDARAL828WXM,18272.5,965.2,18651.1,70401.9,9509.0,5349.8,6592.1,2437.0,1554.6,2051.5,27903.3,4541.3,2355.9,336260.5,789.5,5358.9,0.0,0.0,19236.1,773.2,18768.1,71061.7,10095.1,5383.1,6517.7,2268.7,4828.7,2419.6,709.8,5280.9,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1177.2,293.6,393.0,404.0,1011.1,1793602.0,1406514.0,312757.07904,309360.981777,622118.060817,274468.5,272859.5,547328.0,76223.0,842969.060817,1612495.0,1225407.0,1870173.0,0.916204,0.955318,12.0,13.0,25.0,1957644.507935,1882970.5
sub-NDARAL897CYV,6874.2,941.6,12191.7,62675.6,7614.0,3832.8,5281.5,1543.9,623.9,1382.5,19389.4,3653.2,1550.8,225683.8,555.6,3770.1,0.0,0.0,4497.6,505.3,12591.2,64709.1,7459.3,3947.0,5389.4,1475.0,4092.3,1613.6,596.5,3605.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,695.9,460.5,491.9,446.1,869.2,1284459.0,1032336.0,247017.08421,247878.164093,494895.248303,171602.5,171771.5,343374.0,57940.0,682521.248303,1130759.0,878636.0,1338793.0,0.945067,0.985044,10.0,5.0,15.0,1359119.809836,1351234.2
sub-NDARAM177DKJ,3704.7,494.2,16320.8,55496.6,8099.7,4558.1,6264.8,1838.5,593.4,1682.7,21804.7,4412.7,1745.1,305858.3,774.7,4080.8,0.0,0.0,3448.9,492.7,15287.9,52885.4,7716.7,4657.3,6254.9,1784.2,4578.5,2076.1,747.5,4157.5,0.0,0.0,0.0,60.3,0.0,0.0,0.0,0.0,0.0,0.0,962.9,489.3,832.7,752.2,823.1,1623814.0,1303210.0,303903.327482,300658.559853,604561.887336,260384.5,258619.5,519004.0,66144.0,782728.887336,1481552.0,1160948.0,1703386.0,0.910125,0.954724,9.0,12.0,21.0,1784165.651839,1715710.8
sub-NDARAM197GFY,7299.9,398.6,14757.3,58992.1,8410.9,4195.9,6900.8,1853.2,765.9,2537.2,22047.0,4908.0,2082.1,305241.2,857.5,4562.7,0.0,0.0,8393.0,366.4,14650.5,59279.1,8220.6,4247.5,6668.7,1811.1,4713.3,2088.1,845.5,4592.4,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,999.9,513.4,790.3,566.7,1276.9,1550106.0,1221541.0,285219.377178,282092.173315,567311.550494,232996.5,234045.5,467042.0,69218.0,757109.550494,1401063.0,1072498.0,1710629.0,0.915397,1.010192,34.0,31.0,65.0,1693370.868103,1634455.2
sub-NDARAM277WZT,2941.9,575.1,12405.6,55837.8,7420.6,3909.1,4884.2,1615.0,883.2,2271.2,19582.0,4678.3,2053.1,284616.3,674.3,4200.5,0.0,0.0,3993.1,497.1,12205.6,55087.9,6961.0,4006.2,4978.5,1573.1,4800.4,2096.0,696.8,4230.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,732.0,351.4,660.6,597.9,628.2,1391113.0,1088348.0,257674.041533,259329.68309,517003.724623,192302.0,193751.0,386053.0,60419.0,691986.724623,1252765.0,950000.0,1463266.0,0.932316,0.980673,9.0,8.0,17.0,1492104.549546,1445793.1
